PERIODO;LINEA;DIA;ORDEN;TREN;SAL_C1;SAL_C2;INT_C1;INT_C2;FORM;OBSERVACIONES;
2016;B;HABIL;194;19;16:04:19;16:35:20;03:39;03:25;6;;
2016;B;HABIL;195;14;16:07:58;16:39:37;03:39;04:17;6;;
2016;B;HABIL;196;20;16:11:37;16:43:37;03:39;04:00;6;;
2016;B;HABIL;197;1;16:15:00;16:46:21;03:23;02:44;6;;
2016;B;HABIL;198;15;16:18:22;16:48:52;03:22;02:31;6;;
2016;B;HABIL;199;11;16:21:40;16:51:58;03:18;03:06;6;;
2016;B;HABIL;200;16;16:24:34;16:55:00;02:54;03:02;6;;
2016;B;HABIL;201;2;16:27:13;16:57:43;02:39;02:43;6;SAQUE;
2016;B;HABIL;202;21;16:30:43;17:00:56;03:30;03:13;6;;
2016;B;HABIL;203;3;16:33:52;17:03:45;03:09;02:49;6;;
2016;B;HABIL;204;17;16:36:45;17:06:25;02:53;02:40;6;;
2016;B;HABIL;205;4;16:39:25;17:10:44;02:40;04:19;6;;
2016;B;HABIL;206;6;16:43:30;17:13:40;04:05;02:56;6;;
2016;B;HABIL;207;13;16:46:16;17:16:46;02:46;03:06;6;;
2016;B;HABIL;208;5;16:49:22;17:19:52;03:06;03:06;6;SAQUE;
2016;B;HABIL;209;18;16:52:28;17:22:58;03:06;03:06;6;;
2016;B;HABIL;210;7;16:55:34;17:25:53;03:06;02:55;6;;
2016;B;HABIL;211;8;16:58:40;17:28:50;03:06;02:57;6;;
2016;B;HABIL;212;9;17:01:50;17:31:22;03:10;02:32;6;;
2016;B;HABIL;213;19;17:04:22;17:36:05;02:32;04:43;6;;
2016;B;HABIL;214;14;17:08:22;17:38:54;04:00;02:49;6;;
2016;B;HABIL;215;10;17:11:04;17:41:44;02:42;02:50;6;SAQUE;
2016;B;HABIL;216;20;17:14:10;17:44:40;03:06;02:56;6;;
2016;B;HABIL;217;1;17:17:00;17:47:46;02:50;03:06;6;;
2016;B;HABIL;218;15;17:20:05;17:50:20;03:05;02:34;6;;
2016;B;HABIL;219;11;17:23:00;17:53:09;02:55;02:49;6;;
2016;B;HABIL;220;16;17:25:43;17:55:58;02:43;02:49;6;;
2016;B;HABIL;221;2;17:28:56;17:59:02;03:13;03:04;6;;
2016;B;HABIL;222;12;17:31:55;18:01:36;02:59;02:34;6;SAQUE;
2016;B;HABIL;223;21;17:34:25;18:04:25;02:30;02:49;6;;
2016;B;HABIL;224;3;17:36:59;18:07:14;02:34;02:49;6;;
2016;B;HABIL;225;17;17:39:48;18:10:03;02:49;02:49;6;;
2016;B;HABIL;226;4;17:42:37;18:12:52;02:49;02:49;6;;
2016;B;HABIL;227;6;17:45:26;18:15:41;02:49;02:49;6;;
2016;B;HABIL;228;13;17:48:15;18:18:30;02:49;02:49;6;;
2016;B;HABIL;229;5;17:51:04;18:21:19;02:49;02:49;6;;
2016;B;HABIL;230;18;17:53:53;18:24:08;02:49;02:49;6;;
2016;B;HABIL;231;22;17:57:00;18:26:57;03:07;02:49;6;SAQUE;
2016;B;HABIL;232;7;17:59:31;18:29:46;02:31;02:49;6;;
2016;B;HABIL;233;8;18:02:20;18:32:35;02:49;02:49;6;;
2016;B;HABIL;234;9;18:05:09;18:35:24;02:49;02:49;6;;
2016;B;HABIL;235;19;18:07:58;18:38:13;02:49;02:49;6;;
2016;B;HABIL;236;14;18:10:47;18:41:02;02:49;02:49;6;;
2016;B;HABIL;237;10;18:13:36;18:43:51;02:49;02:49;6;;
2016;B;HABIL;238;20;18:16:25;18:46:40;02:49;02:49;6;;
2016;B;HABIL;239;1;18:19:14;18:49:29;02:49;02:49;6;;
2016;B;HABIL;240;15;18:22:03;18:52:18;02:49;02:49;6;;
2016;B;HABIL;241;11;18:24:52;18:55:07;02:49;02:49;6;;
2016;B;HABIL;242;16;18:27:41;18:57:56;02:49;02:49;6;ENTRA;
2016;B;HABIL;243;2;18:30:30;19:00:26;02:49;02:30;6;;
2016;B;HABIL;244;12;18:33:19;19:03:34;02:49;03:08;6;;
2016;B;HABIL;245;21;18:36:08;19:06:23;02:49;02:49;6;;
2016;B;HABIL;246;3;18:38:57;19:09:12;02:49;02:49;6;ENTRA;
2016;B;HABIL;247;17;18:41:46;19:12:05;02:49;02:53;6;;
2016;B;HABIL;248;4;18:44:35;19:14:36;02:49;02:31;6;;
2016;B;HABIL;249;6;18:47:24;19:17:39;02:49;03:03;6;;
2016;B;HABIL;250;13;18:50:13;19:20:28;02:49;02:49;6;ENTRA;
2016;B;HABIL;251;5;18:53:02;19:23:17;02:49;02:49;6;;
2016;B;HABIL;252;18;18:55:51;19:25:47;02:49;02:30;6;;
2016;B;HABIL;253;22;18:58:40;19:28:55;02:49;03:08;6;;
2016;B;HABIL;254;7;19:01:29;19:31:44;02:49;02:49;6;;
2016;B;HABIL;255;8;19:04:18;19:34:33;02:49;02:49;6;ENTRA;
2016;B;HABIL;256;9;19:07:07;19:37:03;02:49;02:30;6;;
2016;B;HABIL;257;19;19:09:56;19:40:09;02:49;03:06;6;;
2016;B;HABIL;258;14;19:12:45;19:43:00;02:49;02:51;6;;
2016;B;HABIL;259;10;19:15:34;19:45:49;02:49;02:49;6;ENTRA;
2016;B;HABIL;260;20;19:18:23;19:48:57;02:49;03:08;6;;
2016;B;HABIL;261;1;19:21:00;19:51:27;02:37;02:30;6;;
2016;B;HABIL;262;15;19:24:27;19:55:56;03:27;04:29;6;ENTRA;
2016;B;HABIL;263;11;19:28:56;19:59:30;04:29;03:34;6;;
2016;B;HABIL;264;2;19:32:09;20:02:48;03:13;03:18;6;;
2016;B;HABIL;265;12;19:35:48;20:06:48;03:39;04:00;6;ENTRA;
2016;B;HABIL;266;21;19:38:50;20:10:27;03:02;03:39;6;;
2016;B;HABIL;267;17;19:43:06;20:14:06;04:16;03:39;6;ENTRA;
2016;B;HABIL;268;4;19:46:45;20:17:45;03:39;03:39;6;;
2016;B;HABIL;269;6;19:50:00;20:22:00;03:15;04:15;6;;
2016;B;HABIL;270;5;19:54:17;20:25:03;04:17;03:03;6;ENTRA;
2016;B;HABIL;271;18;19:57:42;20:28:42;03:25;03:39;6;;
2016;B;HABIL;272;22;20:01:21;20:32:33;03:39;03:51;6;ENTRA;
2016;B;HABIL;273;7;20:05:33;20:36:00;04:12;03:27;6;;
2016;B;HABIL;274;9;20:08:39;20:40:00;03:06;04:00;6;;
2016;B;HABIL;275;19;20:12:18;20:43:18;03:39;03:18;6;ENTRA;
2016;B;HABIL;276;14;20:15:42;20:46:57;03:24;03:39;6;;
2016;B;HABIL;277;20;20:19:57;20:50:36;04:15;03:39;6;ENTRA;
2016;B;HABIL;278;1;20:23:00;20:54:00;03:03;03:24;6;;
2016;B;HABIL;279;11;20:29:48;20:59:15;06:48;05:15;6;;
2016;B;HABIL;280;2;20:35:15;21:05:15;05:27;06:00;6;;
2016;B;HABIL;281;21;20:41:15;21:11:15;06:00;06:00;6;;
2016;B;HABIL;282;4;20:47:15;21:17:15;06:00;06:00;6;;
2016;B;HABIL;283;6;20:53:15;21:23:15;06:00;06:00;6;;
2016;B;HABIL;284;18;20:59:15;21:29:15;06:00;06:00;6;;
2016;B;HABIL;285;7;21:05:15;21:35:15;06:00;06:00;6;;
2016;B;HABIL;286;9;21:11:15;21:41:15;06:00;06:00;6;;
2016;B;HABIL;287;14;21:17:15;21:47:15;06:00;06:00;6;;
2016;B;HABIL;288;1;21:23:15;21:53:15;06:00;06:00;6;;
2016;B;HABIL;289;11;21:29:15;21:59:15;06:00;06:00;6;ENTRA;
2016;B;HABIL;290;2;21:35:15;22:05:15;06:00;06:00;6;ENTRA;
2016;B;HABIL;291;21;21:41:15;22:11:15;06:00;06:00;6;ENTRA;
2016;B;HABIL;292;4;21:47:15;22:17:15;06:00;06:00;6;ENTRA;
2016;B;HABIL;293;6;21:53:15;22:23:15;06:00;06:00;6;ENTRA;
2016;B;HABIL;294;18;21:59:15;22:29:15;06:00;06:00;6;ENTRA;
2016;B;HABIL;295;7;22:05:15;22:35:15;06:00;06:00;6;ENTRA;
2016;B;HABIL;296;9;22:11:15;22:41:15;06:00;06:00;6;ENTRA;
2016;B;HABIL;297;14;22:17:15;22:47:15;06:00;06:00;6;ENTRA;
2016;B;HABIL;298;1;22:21:30;22:52:00;04:15;04:45;6;ENTRA;
2016;B;SABADO;1;3;04:18:45;04:46:30;;;6;SAQUE  (MEDRANO S. 05:00:00);
2016;B;SABADO;2;4;04:25:45;04:53:30;;;6;SAQUE (CALLAO. S. 05:00:00);
2016;B;SABADO;3;5;04:33:15;05:00:30;;;6;SAQUE  (ALEM 05:00:00);
2016;B;SABADO;4;6;04:39:45;05:07:30;;07:00;6;SAQUE (CALLAO. N. 05:00:00);
2016;B;SABADO;5;7;04:46:45;05:14:30;;07:00;6;SAQUE  (GARDEL. N. 05:00:00);
2016;B;SABADO;6;1;05:00:00;05:28:00;;13:30;6;SAQUE ROSAS;
2016;B;SABADO;7;2;05:07:00;05:35:00;07:00;07:00;6;SAQUE ROSAS;
2016;B;SABADO;8;3;05:14:15;05:42:00;07:15;07:00;6;;
2016;B;SABADO;9;4;05:21:15;05:49:00;07:00;07:00;6;;
2016;B;SABADO;10;5;05:28:15;05:56:00;07:00;07:00;6;;
2016;B;SABADO;11;6;05:35:15;06:03:00;07:00;07:00;6;;
2016;B;SABADO;12;7;05:42:15;06:10:00;07:00;07:00;6;;
2016;B;SABADO;13;8;05:49:00;06:17:00;06:45;07:00;6;SAQUE ROSAS;
2016;B;SABADO;14;1;05:56:00;06:24:00;07:00;07:00;6;;
2016;B;SABADO;15;2;06:03:00;06:31:00;07:00;07:00;6;;
2016;B;SABADO;16;3;06:10:00;06:38:00;07:00;07:00;6;;
2016;B;SABADO;17;4;06:17:00;06:45:00;07:00;07:00;6;;
2016;B;SABADO;18;5;06:24:00;06:52:00;07:00;07:00;6;;
2016;B;SABADO;19;6;06:31:00;06:59:00;07:00;07:00;6;;
2016;B;SABADO;20;7;06:38:00;07:06:00;07:00;07:00;6;;
2016;B;SABADO;21;8;06:45:00;07:13:00;07:00;07:00;6;;
2016;B;SABADO;22;1;06:52:00;07:20:00;07:00;07:00;6;;
2016;B;SABADO;23;2;06:59:00;07:27:00;07:00;07:00;6;;
2016;B;SABADO;24;3;07:06:00;07:34:00;07:00;07:00;6;;
2016;B;SABADO;25;4;07:13:00;07:41:00;07:00;07:00;6;;
2016;B;SABADO;26;5;07:20:00;07:48:00;07:00;07:00;6;;
2016;B;SABADO;27;6;07:27:00;07:55:00;07:00;07:00;6;;
2016;B;SABADO;28;7;07:34:00;08:02:00;07:00;07:00;6;;
2016;B;SABADO;29;8;07:41:00;08:09:00;07:00;07:00;6;;
2016;B;SABADO;30;1;07:48:00;08:16:00;07:00;07:00;6;;
2016;B;SABADO;31;2;07:55:00;08:23:00;07:00;07:00;6;;
2016;B;SABADO;32;3;08:02:00;08:30:00;07:00;07:00;6;;
2016;B;SABADO;33;4;08:09:00;08:37:00;07:00;07:00;6;;
2016;B;SABADO;34;5;08:16:00;08:44:00;07:00;07:00;6;;
2016;B;SABADO;35;6;08:23:00;08:51:00;07:00;07:00;6;;
2016;B;SABADO;36;7;08:30:00;08:58:00;07:00;07:00;6;;
2016;B;SABADO;37;8;08:37:00;09:05:00;07:00;07:00;6;;
2016;B;SABADO;38;1;08:44:00;09:12:00;07:00;07:00;6;;
2016;B;SABADO;39;2;08:51:00;09:19:00;07:00;07:00;6;;
2016;B;SABADO;40;3;08:58:00;09:26:00;07:00;07:00;6;;
2016;B;SABADO;41;4;09:05:00;09:33:00;07:00;07:00;6;;
2016;B;SABADO;42;5;09:12:00;09:40:00;07:00;07:00;6;;
2016;B;SABADO;43;6;09:19:00;09:47:00;07:00;07:00;6;;
2016;B;SABADO;44;7;09:26:00;09:54:00;07:00;07:00;6;;
2016;B;SABADO;45;8;09:33:00;10:01:00;07:00;07:00;6;;
2016;B;SABADO;46;1;09:40:00;10:08:00;07:00;07:00;6;;
2016;B;SABADO;47;2;09:47:00;10:15:00;07:00;07:00;6;;
2016;B;SABADO;48;3;09:54:00;10:22:00;07:00;07:00;6;;
2016;B;SABADO;49;4;10:01:00;10:29:00;07:00;07:00;6;;
2016;B;SABADO;50;5;10:08:00;10:36:00;07:00;07:00;6;;
2016;B;SABADO;51;6;10:15:00;10:43:00;07:00;07:00;6;;
2016;B;SABADO;52;7;10:22:00;10:50:00;07:00;07:00;6;;
2016;B;SABADO;53;8;10:29:00;10:57:00;07:00;07:00;6;;
2016;B;SABADO;54;1;10:36:00;11:04:00;07:00;07:00;6;;
2016;B;SABADO;55;2;10:43:00;11:11:00;07:00;07:00;6;;
2016;B;SABADO;56;3;10:50:00;11:18:00;07:00;07:00;6;;
2016;B;SABADO;57;4;10:57:00;11:25:00;07:00;07:00;6;;
2016;B;SABADO;58;5;11:04:00;11:32:00;07:00;07:00;6;;
2016;B;SABADO;59;6;11:11:00;11:39:00;07:00;07:00;6;;
2016;B;SABADO;60;7;11:18:00;11:46:00;07:00;07:00;6;;
2016;B;SABADO;61;8;11:25:00;11:53:00;07:00;07:00;6;;
2016;B;SABADO;62;1;11:32:00;12:00:00;07:00;07:00;6;;
2016;B;SABADO;63;2;11:39:00;12:07:00;07:00;07:00;6;;
2016;B;SABADO;64;3;11:46:00;12:14:00;07:00;07:00;6;;
2016;B;SABADO;65;4;11:53:00;12:21:00;07:00;07:00;6;;
2016;B;SABADO;66;5;12:00:00;12:28:00;07:00;07:00;6;;
2016;B;SABADO;67;6;12:07:00;12:35:00;07:00;07:00;6;;
2016;B;SABADO;68;7;12:14:00;12:42:00;07:00;07:00;6;;
2016;B;SABADO;69;8;12:21:00;12:49:00;07:00;07:00;6;;
2016;B;SABADO;70;1;12:28:00;12:56:00;07:00;07:00;6;;
2016;B;SABADO;71;2;12:35:00;13:03:00;07:00;07:00;6;;
2016;B;SABADO;72;3;12:42:00;13:10:00;07:00;07:00;6;;
2016;B;SABADO;73;4;12:49:00;13:17:00;07:00;07:00;6;;
2016;B;SABADO;74;5;12:56:00;13:24:00;07:00;07:00;6;;
2016;B;SABADO;75;6;13:03:00;13:31:00;07:00;07:00;6;;
2016;B;SABADO;76;7;13:10:00;13:38:00;07:00;07:00;6;;
2016;B;SABADO;77;8;13:17:00;13:45:00;07:00;07:00;6;;
2016;B;SABADO;78;1;13:24:00;13:52:00;07:00;07:00;6;;
2016;B;SABADO;79;2;13:31:00;13:59:00;07:00;07:00;6;;
2016;B;SABADO;80;3;13:38:00;14:06:00;07:00;07:00;6;;
2016;B;SABADO;81;4;13:45:00;14:13:00;07:00;07:00;6;;
2016;B;SABADO;82;5;13:52:00;14:20:00;07:00;07:00;6;;
2016;B;SABADO;83;6;13:59:00;14:27:00;07:00;07:00;6;;
2016;B;SABADO;84;7;14:06:00;14:34:00;07:00;07:00;6;;
2016;B;SABADO;85;8;14:13:00;14:41:00;07:00;07:00;6;;
2016;B;SABADO;86;1;14:20:00;14:48:00;07:00;07:00;6;;
2016;B;SABADO;87;2;14:27:00;14:55:00;07:00;07:00;6;;
2016;B;SABADO;88;3;14:34:00;15:02:00;07:00;07:00;6;;
2016;B;SABADO;89;4;14:41:00;15:09:00;07:00;07:00;6;;
2016;B;SABADO;90;5;14:48:00;15:16:00;07:00;07:00;6;;
2016;B;SABADO;91;6;14:55:00;15:23:00;07:00;07:00;6;;
2016;B;SABADO;92;7;15:02:00;15:30:00;07:00;07:00;6;;
2016;B;SABADO;93;8;15:09:00;15:37:00;07:00;07:00;6;;
2016;B;SABADO;94;1;15:16:00;15:44:00;07:00;07:00;6;;
2016;B;SABADO;95;2;15:23:00;15:51:00;07:00;07:00;6;;
2016;B;SABADO;96;3;15:30:00;15:58:00;07:00;07:00;6;;
2016;B;SABADO;97;4;15:37:00;16:05:00;07:00;07:00;6;;
2016;B;SABADO;98;5;15:44:00;16:12:00;07:00;07:00;6;;
2016;B;SABADO;99;6;15:51:00;16:19:00;07:00;07:00;6;;
2016;B;SABADO;100;7;15:58:00;16:26:00;07:00;07:00;6;;
2016;B;SABADO;101;8;16:05:00;16:33:00;07:00;07:00;6;;
2016;B;SABADO;102;1;16:12:00;16:40:00;07:00;07:00;6;;
2016;B;SABADO;103;2;16:19:00;16:47:00;07:00;07:00;6;;
2016;B;SABADO;104;3;16:26:00;16:54:00;07:00;07:00;6;;
2016;B;SABADO;105;4;16:33:00;17:01:00;07:00;07:00;6;;
2016;B;SABADO;106;5;16:40:00;17:08:00;07:00;07:00;6;;
2016;B;SABADO;107;6;16:47:00;17:15:00;07:00;07:00;6;;
2016;B;SABADO;108;7;16:54:00;17:22:00;07:00;07:00;6;;
2016;B;SABADO;109;8;17:01:00;17:29:00;07:00;07:00;6;;
2016;B;SABADO;110;1;17:08:00;17:36:00;07:00;07:00;6;;
2016;B;SABADO;111;2;17:15:00;17:43:00;07:00;07:00;6;;
2016;B;SABADO;112;3;17:22:00;17:50:00;07:00;07:00;6;;
2016;B;SABADO;113;4;17:29:00;17:57:00;07:00;07:00;6;;
2016;B;SABADO;114;5;17:36:00;18:04:00;07:00;07:00;6;;
2016;B;SABADO;115;6;17:43:00;18:11:00;07:00;07:00;6;;
2016;B;SABADO;116;7;17:50:00;18:18:00;07:00;07:00;6;;
2016;B;SABADO;117;8;17:57:00;18:25:00;07:00;07:00;6;;
2016;B;SABADO;118;1;18:04:00;18:32:00;07:00;07:00;6;;
2016;B;SABADO;119;2;18:11:00;18:39:00;07:00;07:00;6;;
2016;B;SABADO;120;3;18:18:00;18:46:00;07:00;07:00;6;;
2016;B;SABADO;121;4;18:25:00;18:53:00;07:00;07:00;6;;
2016;B;SABADO;122;5;18:32:00;19:00:00;07:00;07:00;6;;
2016;B;SABADO;123;6;18:39:00;19:07:00;07:00;07:00;6;;
2016;B;SABADO;124;7;18:46:00;19:14:00;07:00;07:00;6;;
2016;B;SABADO;125;8;18:53:00;19:21:00;07:00;07:00;6;;
2016;B;SABADO;126;1;19:00:00;19:28:00;07:00;07:00;6;;
2016;B;SABADO;127;2;19:07:00;19:35:00;07:00;07:00;6;;
2016;B;SABADO;128;3;19:14:00;19:42:00;07:00;07:00;6;;
2016;B;SABADO;129;4;19:21:00;19:49:00;07:00;07:00;6;;
2016;B;SABADO;130;5;19:28:00;19:56:00;07:00;07:00;6;;
2016;B;SABADO;131;6;19:35:00;20:03:00;07:00;07:00;6;;
2016;B;SABADO;132;7;19:42:00;20:10:00;07:00;07:00;6;;
2016;B;SABADO;133;8;19:49:00;20:17:00;07:00;07:00;6;;
2016;B;SABADO;134;1;19:56:00;20:24:00;07:00;07:00;6;;
2016;B;SABADO;135;2;20:03:00;20:31:00;07:00;07:00;6;;
2016;B;SABADO;136;3;20:10:00;20:38:00;07:00;07:00;6;;
2016;B;SABADO;137;4;20:17:00;20:45:00;07:00;07:00;6;;
2016;B;SABADO;138;5;20:24:00;20:52:00;07:00;07:00;6;;
2016;B;SABADO;139;6;20:31:00;20:59:00;07:00;07:00;6;;
2016;B;SABADO;140;7;20:38:00;21:06:00;07:00;07:00;6;;
2016;B;SABADO;141;8;20:45:00;21:13:00;07:00;07:00;6;;
2016;B;SABADO;142;1;20:52:00;21:20:00;07:00;07:00;6;;
2016;B;SABADO;143;2;20:59:00;21:27:00;07:00;07:00;6;;
2016;B;SABADO;144;3;21:06:00;21:34:00;07:00;07:00;6;;
2016;B;SABADO;145;4;21:13:00;21:41:00;07:00;07:00;6;;
2016;B;SABADO;146;5;21:20:00;21:48:00;07:00;07:00;6;;
2016;B;SABADO;147;6;21:27:00;21:55:00;07:00;07:00;6;;
2016;B;SABADO;148;7;21:34:00;22:02:00;07:00;07:00;6;ENTRA;
2016;B;SABADO;149;8;21:41:00;22:09:00;07:00;07:00;6;ENTRA;
2016;B;SABADO;150;1;21:48:00;22:16:00;07:00;07:00;6;ENTRA;
2016;B;SABADO;151;2;21:55:00;22:23:00;07:00;07:00;6;ENTRA;
2016;B;SABADO;152;3;22:02:00;22:30:00;07:00;07:00;6;ENTRA;
2016;B;SABADO;153;4;22:09:00;22:37:00;07:00;07:00;6;ENTRA;
2016;B;SABADO;154;5;22:16:00;22:44:00;07:00;07:00;6;ENTRA;
2016;B;SABADO;155;6;22:21:30;22:52:00;05:30;08:00;6;ENTRA;
2016;C;DOMINGO;1;3;;08:00:00;;;6;SAQUE RETIRO;
2016;C;DOMINGO;2;4;07:45:00;08:07:30;;07:30;6;ESP. HASTA RETIRO;
2016;C;DOMINGO;3;1;08:00:00;08:15:00;;07:30;6;SAQUE;
2016;C;DOMINGO;4;2;08:07:30;08:22:30;07:30;07:30;6;SAQUE;
2016;C;DOMINGO;5;3;08:15:00;08:30:00;07:30;07:30;6;;
2016;C;DOMINGO;6;4;08:22:30;08:37:30;07:30;07:30;6;;
2016;C;DOMINGO;7;1;08:30:00;08:45:00;07:30;07:30;6;;
2016;C;DOMINGO;8;2;08:37:30;08:52:30;07:30;07:30;6;;
2016;C;DOMINGO;9;3;08:45:00;09:00:00;07:30;07:30;6;;
2016;C;DOMINGO;10;4;08:52:30;09:07:30;07:30;07:30;6;;
2016;C;DOMINGO;11;1;09:00:00;09:15:00;07:30;07:30;6;;
2016;C;DOMINGO;12;2;09:07:30;09:22:30;07:30;07:30;6;;
2016;C;DOMINGO;13;3;09:15:00;09:30:00;07:30;07:30;6;;
2016;C;DOMINGO;14;4;09:22:30;09:37:30;07:30;07:30;6;;
2016;C;DOMINGO;15;1;09:30:00;09:45:00;07:30;07:30;6;;
2016;C;DOMINGO;16;2;09:37:30;09:52:30;07:30;07:30;6;;
2016;C;DOMINGO;17;3;09:45:00;10:00:00;07:30;07:30;6;;
2016;C;DOMINGO;18;4;09:52:30;10:07:30;07:30;07:30;6;;
2016;C;DOMINGO;19;1;10:00:00;10:15:00;07:30;07:30;6;;
2016;C;DOMINGO;20;2;10:07:30;10:22:30;07:30;07:30;6;;
2016;C;DOMINGO;21;3;10:15:00;10:30:00;07:30;07:30;6;;
2016;C;DOMINGO;22;4;10:22:30;10:37:30;07:30;07:30;6;;
2016;C;DOMINGO;23;1;10:30:00;10:45:00;07:30;07:30;6;;
2016;C;DOMINGO;24;2;10:37:30;10:52:30;07:30;07:30;6;;
2016;C;DOMINGO;25;3;10:45:00;11:00:00;07:30;07:30;6;;
2016;C;DOMINGO;26;4;10:52:30;11:07:30;07:30;07:30;6;;
2016;C;DOMINGO;27;1;11:00:00;11:15:00;07:30;07:30;6;;
2016;C;DOMINGO;28;2;11:07:30;11:22:30;07:30;07:30;6;;
2016;C;DOMINGO;29;3;11:15:00;11:30:00;07:30;07:30;6;;
2016;C;DOMINGO;30;4;11:22:30;11:37:30;07:30;07:30;6;;
2016;C;DOMINGO;31;1;11:30:00;11:45:00;07:30;07:30;6;;
2016;C;DOMINGO;32;2;11:37:30;11:52:30;07:30;07:30;6;;
2016;C;DOMINGO;33;3;11:45:00;12:00:00;07:30;07:30;6;;
2016;C;DOMINGO;34;4;11:52:30;12:07:30;07:30;07:30;6;;
2016;C;DOMINGO;35;1;12:00:00;12:15:00;07:30;07:30;6;;
2016;C;DOMINGO;36;2;12:07:30;12:22:30;07:30;07:30;6;;
2016;C;DOMINGO;37;3;12:15:00;12:30:00;07:30;07:30;6;;
2016;C;DOMINGO;38;4;12:22:30;12:37:30;07:30;07:30;6;;
2016;C;DOMINGO;39;1;12:30:00;12:45:00;07:30;07:30;6;;
2016;C;DOMINGO;40;2;12:37:30;12:52:30;07:30;07:30;6;;
2016;C;DOMINGO;41;3;12:45:00;13:00:00;07:30;07:30;6;;
2016;C;DOMINGO;42;4;12:52:30;13:07:30;07:30;07:30;6;;
2016;C;DOMINGO;43;1;13:00:00;13:15:00;07:30;07:30;6;;
2016;C;DOMINGO;44;2;13:07:30;13:22:30;07:30;07:30;6;;
2016;C;DOMINGO;45;3;13:15:00;13:30:00;07:30;07:30;6;;
2016;C;DOMINGO;46;4;13:22:30;13:37:30;07:30;07:30;6;;
2016;C;DOMINGO;47;1;13:30:00;13:45:00;07:30;07:30;6;;
2016;C;DOMINGO;48;2;13:37:30;13:52:30;07:30;07:30;6;;
2016;C;DOMINGO;49;3;13:45:00;14:00:00;07:30;07:30;6;;
2016;C;DOMINGO;50;4;13:52:30;14:07:30;07:30;07:30;6;;
2016;C;DOMINGO;51;1;14:00:00;14:15:00;07:30;07:30;6;;
2016;C;DOMINGO;52;2;14:07:30;14:22:30;07:30;07:30;6;;
2016;C;DOMINGO;53;3;14:15:00;14:30:00;07:30;07:30;6;;
2016;C;DOMINGO;54;4;14:22:30;14:37:30;07:30;07:30;6;;
2016;C;DOMINGO;55;1;14:30:00;14:45:00;07:30;07:30;6;;
2016;C;DOMINGO;56;2;14:37:30;14:52:30;07:30;07:30;6;;
2016;C;DOMINGO;57;3;14:45:00;15:00:00;07:30;07:30;6;;
2016;C;DOMINGO;58;4;14:52:30;15:07:30;07:30;07:30;6;;
2016;C;DOMINGO;59;1;15:00:00;15:15:00;07:30;07:30;6;;
2016;C;DOMINGO;60;2;15:07:30;15:22:30;07:30;07:30;6;;
2016;C;DOMINGO;61;3;15:15:00;15:30:00;07:30;07:30;6;;
2016;C;DOMINGO;62;4;15:22:30;15:37:30;07:30;07:30;6;;
2016;C;DOMINGO;63;1;15:30:00;15:45:00;07:30;07:30;6;;
2016;C;DOMINGO;64;2;15:37:30;15:52:30;07:30;07:30;6;;
2016;C;DOMINGO;65;3;15:45:00;16:00:00;07:30;07:30;6;;
2016;C;DOMINGO;66;4;15:52:30;16:07:30;07:30;07:30;6;;
2016;C;DOMINGO;67;1;16:00:00;16:15:00;07:30;07:30;6;;
2016;C;DOMINGO;68;2;16:07:30;16:22:30;07:30;07:30;6;;
2016;C;DOMINGO;69;3;16:15:00;16:30:00;07:30;07:30;6;;
2016;C;DOMINGO;70;4;16:22:30;16:37:30;07:30;07:30;6;;
2016;C;DOMINGO;71;1;16:30:00;16:45:00;07:30;07:30;6;;
2016;C;DOMINGO;72;2;16:37:30;16:52:30;07:30;07:30;6;;
2016;C;DOMINGO;73;3;16:45:00;17:00:00;07:30;07:30;6;;
2016;C;DOMINGO;74;4;16:52:30;17:07:30;07:30;07:30;6;;
2016;C;DOMINGO;75;1;17:00:00;17:15:00;07:30;07:30;6;;
2016;C;DOMINGO;76;2;17:07:30;17:22:30;07:30;07:30;6;;
2016;C;DOMINGO;77;3;17:15:00;17:30:00;07:30;07:30;6;;
2016;C;DOMINGO;78;4;17:22:30;17:37:30;07:30;07:30;6;;
2016;C;DOMINGO;79;1;17:30:00;17:45:00;07:30;07:30;6;;
2016;C;DOMINGO;80;2;17:37:30;17:52:30;07:30;07:30;6;;
2016;C;DOMINGO;81;3;17:45:00;18:00:00;07:30;07:30;6;;
2016;C;DOMINGO;82;4;17:52:30;18:07:30;07:30;07:30;6;;
2016;C;DOMINGO;83;1;18:00:00;18:15:00;07:30;07:30;6;;
2016;C;DOMINGO;84;2;18:07:30;18:22:30;07:30;07:30;6;;
2016;C;DOMINGO;85;3;18:15:00;18:30:00;07:30;07:30;6;;
2016;C;DOMINGO;86;4;18:22:30;18:37:30;07:30;07:30;6;;
2016;C;DOMINGO;87;1;18:30:00;18:45:00;07:30;07:30;6;;
2016;C;DOMINGO;88;2;18:37:30;18:52:30;07:30;07:30;6;;
2016;C;DOMINGO;89;3;18:45:00;19:00:00;07:30;07:30;6;;
2016;C;DOMINGO;90;4;18:52:30;19:07:30;07:30;07:30;6;;
2016;C;DOMINGO;91;1;19:00:00;19:15:00;07:30;07:30;6;;
2016;C;DOMINGO;92;2;19:07:30;19:22:30;07:30;07:30;6;;
2016;C;DOMINGO;93;3;19:15:00;19:30:00;07:30;07:30;6;;
2016;C;DOMINGO;94;4;19:22:30;19:37:30;07:30;07:30;6;;
