LAT;LNG;PERIODO;FECHA;DIA;HORARIO;HORARIO-HASTA;EVENTO;LUGAR;DIRECCION;DIRECCION_NORMALIZADA;DESCRIPCION;ORGANIZA;BARRIO;COMUNA;CODIGO_POSTAL;CODIGO_POSTAL_ARG
-34,60536777;-58,38858503;201612;2/12/2016;VIERNES;19.30 HS;;EL SEÑOR DE LOS ANILLOS/ LA COMUNIDAD DEL ANILLO;SALA 1 Y 2 - CENTRO CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;COMO PARTE DE LA PROGRAMACION DE CINE DEL CULTURAL SAN MARTIN, EN ESTA OCASION SE PROYECTARA LA TRIOLOGIA DEL DIRECTOR PETER JACKSON.;CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201612;2/12/2016;VIERNES;22 HS;;CICLO INVOCACIONES: INVOCACION V. PASOLINI. DE MATIAS FELDMAN;SALA 3 CENTRO CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;OBRA DE TEATRO. DRAMATURGIA Y DIRECCION: MATIAS FELDMAN.;CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201612;3/12/2016;SABADO;14 HS;20 HS;PROYECTO FORO DE EMPRENDEDORES - POR LA JCI BUENOS AIRES;SALA C - CENTRO CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;EVENTO ORGANIZADO POR LA CAMARA JUNIOR INTERNACIONAL DE BUENOS AIRES. EL OBJETIVO ES BRINDAR HERRAMIENTAS PARA EL DESARROLLO DE EMPRENDIMIENTOS QUE TENGAN IMPACTO SOCIAL Y FOMENTAR LA GENERACION DE IDEAS EMPRENDEDORAS VINCULADAS A LOS OBJETIVOS DE DESARROLLO SOSTENIBLE (ODS) DE LAS NACIONES UNIDAS.  LA ENTRADA ES GRATUITA CON INSCRIPCION PREVIA.;CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201612;3/12/2016;SABADO;19 HS;;EL SEÑOR DE LOS ANILLOS/ LAS DOS TORRES;SALA 1 Y 2 - CENTRO CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;COMO PARTE DE LA PROGRAMACION DE CINE DEL CULTURAL SAN MARTIN, EN ESTA OCASION SE PROYECTARA LA TRIOLOGIA DEL DIRECTOR PETER JACKSON.;CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201612;3/12/2016;SABADO;22 HS;;CICLO INVOCACIONES: INVOCACION V. PASOLINI. DE MATIAS FELDMAN;SALA 3 CENTRO CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;OBRA DE TEATRO. DRAMATURGIA Y DIRECCION: MATIAS FELDMAN.;CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201612;4/12/2016;DOMINGO;18 HS;;EL SEÑOR DE LOS ANILLOS/ EL RETORNO DEL REY;SALA 1 Y 2 - CENTRO CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;COMO PARTE DE LA PROGRAMACION DE CINE DEL CULTURAL SAN MARTIN, EN ESTA OCASION SE PROYECTARA LA TRIOLOGIA DEL DIRECTOR PETER JACKSON.;CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201612;4/12/2016;DOMINGO;21 HS;;CICLO INVOCACIONES: INVOCACION V. PASOLINI. DE MATIAS FELDMAN;SALA 3 CENTRO CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;OBRA DE TEATRO. DRAMATURGIA Y DIRECCION: MATIAS FELDMAN.;CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201612;7/12/2016;MIERCOLES;19 HS;21 HS;12° MEETUP DE PRESTASHOP EN BUENOS AIRES;SALA D - CENTRO CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;PUNTO DE ENCUENTRO DE DUEÑOS DE TIENDAS ONLINE, AGENCIAS, PROFESIONALES INDEPENDIENTES Y TODO AQUEL QUE ESTE RELACIONADO AL COMERCIO ELECTRONICO. EN ESTA OPORTUNIDAD HABRA CHARLAS, NETWORKING Y SORTEOS. LA ENTRADA ES GRATUITA CON INSCRIPCION PREVIA.;CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201612;10/12/2016;SABADO;14 HS;22 HS;GEEK OUT ARGENTINA;SALA C Y D - CENTRO CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;JUEGOS DE MESA NACIONALES E IMPORTADOS PARA JUGAR. EN ESTA OPORTUNIDAD SE PRESENTARAN AL PUBLICO JUEGOS COMO CONEJOS EN EL HUERTO, CIUDADANO ILUSTRE Y MAS. LA ENTRADA ES GRATUITA CON INSCRIPCION PREVIA.;CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201612;10/12/2016;SABADO;22 HS;;CICLO INVOCACIONES: INVOCACION V. PASOLINI. DE MATIAS FELDMAN;SALA 3 CENTRO CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;OBRA DE TEATRO. DRAMATURGIA Y DIRECCION: MATIAS FELDMAN.;CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201612;11/12/2016;DOMINGO;21 HS;;ARQUEOLOGIAS DEL FUTURO/ PARDO (URUGUAY);SALA 3 - CENTRO CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;TERCERA EDICION DE ESTE ENCUENTRO INTERNACIONAL DE DANZA CONTEMPORANEA, PERFORMANCE Y CONOCIMIENTO.;CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201612;11/12/2016;DOMINGO;21 HS;;CICLO INVOCACIONES: INVOCACION V. PASOLINI. DE MATIAS FELDMAN;SALA 3 CENTRO CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;OBRA DE TEATRO. DRAMATURGIA Y DIRECCION: MATIAS FELDMAN.;CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201612;14/12/2016;MIERCOLES;9 HS;18 HS;LIQUEED;SALA C - CENTRO CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;CURSO PARA APRENDER FRAMEWORKS Y METODOLOGIAS PARA ENTENDER LAS CONSECUENCIAS DE LAS TRENDS EN NUESTRA AREA. LA ENTRADA ES GRATUITA CON INSCRIPCION PREVIA.;CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201612;15/12/2016;JUEVES;21 HS;;ARQUEOLOGIAS DEL FUTURO/ NOSOTRES (CHILE);SALA 3 - CENTRO CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;TERCERA EDICION DE ESTE ENCUENTRO INTERNACIONAL DE DANZA CONTEMPORANEA, PERFORMANCE Y CONOCIMIENTO.;CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201612;16/12/2016;VIERNES;19.30 HS;;EL SEÑOR DE LOS ANILLOS/ LA COMUNIDAD DEL ANILLO;SALA 1 Y 2 - CENTRO CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;COMO PARTE DE LA PROGRAMACION DE CINE DEL CULTURAL SAN MARTIN, EN ESTA OCASION SE PROYECTARA LA TRIOLOGIA DEL DIRECTOR PETER JACKSON.;CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201612;16/12/2016;VIERNES;21 HS;;ARQUEOLOGIAS DEL FUTURO/ GAG (BRASIL / ESPAÑA);SALA 3 - CENTRO CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;TERCERA EDICION DE ESTE ENCUENTRO INTERNACIONAL DE DANZA CONTEMPORANEA, PERFORMANCE Y CONOCIMIENTO.;CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201612;17/12/2016;SABADO;19 HS;;EL SEÑOR DE LOS ANILLOS/ LAS DOS TORRES;SALA 1 Y 2 - CENTRO CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;COMO PARTE DE LA PROGRAMACION DE CINE DEL CULTURAL SAN MARTIN, EN ESTA OCASION SE PROYECTARA LA TRIOLOGIA DEL DIRECTOR PETER JACKSON.;CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201612;17/12/2016;SABADO;21 HS;;ARQUEOLOGIAS DEL FUTURO/ ACTO 2: RESISTIR - TRILOGIA ANTROPOFAGICA;SALA 3 - CENTRO CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;TERCERA EDICION DE ESTE ENCUENTRO INTERNACIONAL DE DANZA CONTEMPORANEA, PERFORMANCE Y CONOCIMIENTO.;CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60536777;-58,38858503;201612;18/12/2016;DOMINGO;18 HS;;EL SEÑOR DE LOS ANILLOS/ EL RETORNO DEL REY;SALA 1 Y 2 - CENTRO CULTURAL SAN MARTIN;SARMIENTO 1551;SARMIENTO 1551;COMO PARTE DE LA PROGRAMACION DE CINE DEL CULTURAL SAN MARTIN, EN ESTA OCASION SE PROYECTARA LA TRIOLOGIA DEL DIRECTOR PETER JACKSON.;CENTRO CULTURAL GENERAL SAN MARTIN;SAN NICOLAS;COMUNA 1;1042;C1042ABC
-34,60601704;-58,41388422;201612;2/12/2016;VIERNES;19 HS;;FESTIVAL REGER;AUDITORIO SUBSUELO;SARMIENTO 3401;SARMIENTO 3401;EL CONCIERTO SE REALIZA EN EL MARCO DE LAS ACTIVIDADES QUE ORGANIZA EL CONSERVATORIO SUPERIOR DE MUSICA ASTOR PIAZZOLLA. FESTIVAL ORGANIZADO POR LA CATEDRA DE PIANO DE LA PROF. MARIA TERESA CRISCUOLO. LA ENTRADA ES GRATUITA.;DIRECCION GENERAL DE ENSEÑANZA ARTISTICA;ALMAGRO;COMUNA 5;1196;C1196AAM
-34,60601704;-58,41388422;201612;5/12/2016;LUNES;17 HS;;CONCIERTO DE GRADUACION/ GERMAN ANDRES DAVERIO EN FLAUTA TRAVERSA;AUDITORIO SUBSUELO;SARMIENTO 3401;SARMIENTO 3401;EL CONCIERTO SE REALIZA EN EL MARCO DE LAS ACTIVIDADES QUE ORGANIZA EL CONSERVATORIO SUPERIOR DE MUSICA ASTOR PIAZZOLLA. LA ENTRADA ES GRATUITA.;DIRECCION GENERAL DE ENSEÑANZA ARTISTICA;ALMAGRO;COMUNA 5;1196;C1196AAM
-34,60601704;-58,41388422;201612;12/12/2016;LUNES;17 HS;;CONCIERTO DE GRADUACION/ MAILEN SEMPOLIS EN CLARINETE;AUDITORIO SUBSUELO;SARMIENTO 3401;SARMIENTO 3401;EL CONCIERTO SE REALIZA EN EL MARCO DE LAS ACTIVIDADES QUE ORGANIZA EL CONSERVATORIO SUPERIOR DE MUSICA ASTOR PIAZZOLLA. LA ENTRADA ES GRATUITA.;DIRECCION GENERAL DE ENSEÑANZA ARTISTICA;ALMAGRO;COMUNA 5;1196;C1196AAM
-34,60601704;-58,41388422;201612;12/12/2016;LUNES;20 HS;;CONCIERTO DE CONTRABAJO/ MTRO. ELIAN ORTIZ;AUDITORIO SUBSUELO;SARMIENTO 3401;SARMIENTO 3401;EL CONCIERTO SE REALIZA EN EL MARCO DE LAS ACTIVIDADES QUE ORGANIZA EL CONSERVATORIO SUPERIOR DE MUSICA ASTOR PIAZZOLLA. LA ENTRADA ES GRATUITA.;DIRECCION GENERAL DE ENSEÑANZA ARTISTICA;ALMAGRO;COMUNA 5;1196;C1196AAM
-34,60601704;-58,41388422;201612;14/12/2016;MIERCOLES;18 HS;;CONCIERTO DE GRADUACION/ PAULA CIRMI EN VIOLA;AUDITORIO SUBSUELO;SARMIENTO 3401;SARMIENTO 3401;EL CONCIERTO SE REALIZA EN EL MARCO DE LAS ACTIVIDADES QUE ORGANIZA EL CONSERVATORIO SUPERIOR DE MUSICA ASTOR PIAZZOLLA. LA ENTRADA ES GRATUITA.;DIRECCION GENERAL DE ENSEÑANZA ARTISTICA;ALMAGRO;COMUNA 5;1196;C1196AAM
-34,60601704;-58,41388422;201612;14/12/2016;MIERCOLES;20 HS;;CONCIERTO DE GRADUACION/ PABLO BRUNI EN CONTRABAJO;AUDITORIO SUBSUELO;SARMIENTO 3401;SARMIENTO 3401;EL CONCIERTO SE REALIZA EN EL MARCO DE LAS ACTIVIDADES QUE ORGANIZA EL CONSERVATORIO SUPERIOR DE MUSICA ASTOR PIAZZOLLA. LA ENTRADA ES GRATUITA.;DIRECCION GENERAL DE ENSEÑANZA ARTISTICA;ALMAGRO;COMUNA 5;1196;C1196AAM
-34,60601704;-58,41388422;201612;16/12/2016;VIERNES;19 HS;;CONCIERTOS DE GRADUACION/ LUCIA BELENDRIER (CANTO VI);AUDITORIO SUBSUELO;SARMIENTO 3401;SARMIENTO 3401;EL CONCIERTO SE REALIZA EN EL MARCO DE LAS ACTIVIDADES QUE ORGANIZA EL CONSERVATORIO SUPERIOR DE MUSICA MANUEL DE FALLA. LA ENTRADA ES GRATUITA.;DIRECCION GENERAL DE ENSEÑANZA ARTISTICA;ALMAGRO;COMUNA 5;1196;C1196AAM
-34,60601704;-58,41388422;201612;16/12/2016;VIERNES;20 HS;;CONCIERTOS DE GRADUACION/ DIANA SALAZAR (CANTO VI);AUDITORIO SUBSUELO;SARMIENTO 3401;SARMIENTO 3401;EL CONCIERTO SE REALIZA EN EL MARCO DE LAS ACTIVIDADES QUE ORGANIZA EL CONSERVATORIO SUPERIOR DE MUSICA MANUEL DE FALLA. LA ENTRADA ES GRATUITA.;DIRECCION GENERAL DE ENSEÑANZA ARTISTICA;ALMAGRO;COMUNA 5;1196;C1196AAM
-34,60601704;-58,41388422;201612;19/12/2016;LUNES;20 HS;;CONCIERTO DE GRADUACION/ NAHUEL VILLEGAS FUENTES EN PERCUSION;AUDITORIO SUBSUELO;SARMIENTO 3401;SARMIENTO 3401;EL CONCIERTO SE REALIZA EN EL MARCO DE LAS ACTIVIDADES QUE ORGANIZA EL CONSERVATORIO SUPERIOR DE MUSICA ASTOR PIAZZOLLA. LA ENTRADA ES GRATUITA.;DIRECCION GENERAL DE ENSEÑANZA ARTISTICA;ALMAGRO;COMUNA 5;1196;C1196AAM
-34,60601704;-58,41388422;201612;20/12/2016;MARTES;19 HS;;CONCIERTOS DE GRADUACION/ ZAIRA SEREN (PIANO VI);AUDITORIO SUBSUELO;SARMIENTO 3401;SARMIENTO 3401;EL CONCIERTO SE REALIZA EN EL MARCO DE LAS ACTIVIDADES QUE ORGANIZA EL CONSERVATORIO SUPERIOR DE MUSICA MANUEL DE FALLA. LA ENTRADA ES GRATUITA.;DIRECCION GENERAL DE ENSEÑANZA ARTISTICA;ALMAGRO;COMUNA 5;1196;C1196AAM
-34,60601704;-58,41388422;201612;20/12/2016;MARTES;20 HS;;CONCIERTOS DE GRADUACION/ ULISES MAINO (PIANO VI);AUDITORIO SUBSUELO;SARMIENTO 3401;SARMIENTO 3401;EL CONCIERTO SE REALIZA EN EL MARCO DE LAS ACTIVIDADES QUE ORGANIZA EL CONSERVATORIO SUPERIOR DE MUSICA MANUEL DE FALLA. LA ENTRADA ES GRATUITA.;DIRECCION GENERAL DE ENSEÑANZA ARTISTICA;ALMAGRO;COMUNA 5;1196;C1196AAM
-34,60601704;-58,41388422;201612;21/12/2016;MIERCOLES;20 HS;;CONCIERTO DE GRADUACION/ SERGIO BAZAN EN PERCUSION;AUDITORIO SUBSUELO;SARMIENTO 3401;SARMIENTO 3401;EL CONCIERTO SE REALIZA EN EL MARCO DE LAS ACTIVIDADES QUE ORGANIZA EL CONSERVATORIO SUPERIOR DE MUSICA ASTOR PIAZZOLLA. LA ENTRADA ES GRATUITA.;DIRECCION GENERAL DE ENSEÑANZA ARTISTICA;ALMAGRO;COMUNA 5;1196;C1196AAM
-34,60601704;-58,41388422;201612;22/12/2016;JUEVES;19 HS;;CONCIERTO DE GRADUACION/ ALEKSANDRA TONELLI EN PIANO;AUDITORIO SUBSUELO;SARMIENTO 3401;SARMIENTO 3401;EL CONCIERTO SE REALIZA EN EL MARCO DE LAS ACTIVIDADES QUE ORGANIZA EL CONSERVATORIO SUPERIOR DE MUSICA ASTOR PIAZZOLLA. LA ENTRADA ES GRATUITA.;DIRECCION GENERAL DE ENSEÑANZA ARTISTICA;ALMAGRO;COMUNA 5;1196;C1196AAM
-34,59089824;-58,37993129;201612;3/12/2016;SABADO;19 HS;;CONCIERTO DEL CORO TRILCE/ NAVIDAD COLONIAL HISPANOAMERICANA;MUSEO DE ARTE HISPANOAMERICANO ISAAC FERNANDEZ BLANCO;SUIPACHA 1422;SUIPACHA 1422;EL CORO ESTABLE DE LA DIRECCION GENERAL DEL LIBRO PRESENTA NAVIDAD COLONIAL HISPANOAMERICANA. LA ACTIVIDAD ES GRATUITA.;DIRECCION GENERAL DEL LIBRO, BIBLIOTECAS Y PROMOCION DE LA LECTURA;RETIRO;COMUNA 1;1011;C1011ACF
-34,59363884;-58,38594998;201612;2/12/2016;VIERNES;19 HS;;"PRESENTACION DEL LIBRO ""MONTAÑA NEGRA"" DE ALEXANDRA REYES HAIDUCOVICH";BIBLIOTECA RICARDO GÜIRALDES;TALCAHUANO 1261;TALCAHUANO 1261;ACTIVIDAD ORGANIZADA EN CONJUNTO CON LA EMBAJADA DE MONTENEGRO. LA ENTRADA ES GRATUITA.;DIRECCION GENERAL DEL LIBRO, BIBLIOTECAS Y PROMOCION DE LA LECTURA;RETIRO;COMUNA 1;1014;C1014ADA
-34,57617442;-58,48356798;201612;3/12/2016;SABADO;10 HS;14 HS;FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA/ IN FULL GALLOP / A TODO GALOPE (PAROLA - HERICH);CENTRO CULTURAL 25 DE MAYO;TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;COMO PARTE DEL FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA. LA ENTRADA ES GRATUITA.;CENTRO CULTURAL 25 DE MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201612;3/12/2016;SABADO;16 HS;;FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA/ DE AQUI Y DE ALLA - ARTISTAS TRASHUMANTES;CENTRO CULTURAL 25 DE MAYO;TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;COMO PARTE DEL FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA. LA ENTRADA ES GRATUITA.;CENTRO CULTURAL 25 DE MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201612;3/12/2016;SABADO;18 HS;;TROUBLE IN TAHITI , DE LEONARD BERNSTEIN;CENTRO CULTURAL 25 DE MAYO;TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;CIERRE DEL TALLER DE INTEGRACION OPERISTICA DEL ISATC.?DIRECCION MUSICAL : EMMANUEL SIFFERT. DIRECCION ESCENICA : ROMINA ALMIRON. LA ENTRADA ES GRATUITA. SE RETIRA 2 HORAS ANTES POR BOLETERIA.;CENTRO CULTURAL 25 DE MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201612;3/12/2016;SABADO;20 HS;;TROUBLE IN TAHITI , DE LEONARD BERNSTEIN;CENTRO CULTURAL 25 DE MAYO;TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;CIERRE DEL TALLER DE INTEGRACION OPERISTICA DEL ISATC.?DIRECCION MUSICAL : EMMANUEL SIFFERT. DIRECCION ESCENICA : ROMINA ALMIRON. LA ENTRADA ES GRATUITA. SE RETIRA 2 HORAS ANTES POR BOLETERIA.;CENTRO CULTURAL 25 DE MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201612;3/12/2016;SABADO;21 HS;;CHICOS CHICOS;CENTRO CULTURAL 25 DE MAYO;TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;OBRA DE TEATRO BAJO DIRECCION DE CLAUDIO MARTINEZ BEL. ACTUA LA COMPAÑIA IO ME MARSHO.;CENTRO CULTURAL 25 DE MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201612;4/12/2016;DOMINGO;10 HS;14 HS;FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA/ IN FULL GALLOP / A TODO GALOPE (PAROLA - HERICH);CENTRO CULTURAL 25 DE MAYO;TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;COMO PARTE DEL FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA. LA ENTRADA ES GRATUITA.;CENTRO CULTURAL 25 DE MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201612;4/12/2016;DOMINGO;14 HS;18 HS;FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA/ INTRODUCCION A LAS PRACTICAS CORPORALES ORIENTALES + CREACION EN DANZA (FUKUSHIMA);CENTRO CULTURAL 25 DE MAYO;TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;COMO PARTE DEL FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA. LA ENTRADA ES GRATUITA.;CENTRO CULTURAL 25 DE MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201612;4/12/2016;DOMINGO;18 HS;;TROUBLE IN TAHITI , DE LEONARD BERNSTEIN;CENTRO CULTURAL 25 DE MAYO;TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;CIERRE DEL TALLER DE INTEGRACION OPERISTICA DEL ISATC.?DIRECCION MUSICAL : EMMANUEL SIFFERT. DIRECCION ESCENICA : ROMINA ALMIRON. LA ENTRADA ES GRATUITA. SE RETIRA 2 HORAS ANTES POR BOLETERIA.;CENTRO CULTURAL 25 DE MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201612;4/12/2016;DOMINGO;20 HS;;TROUBLE IN TAHITI , DE LEONARD BERNSTEIN;CENTRO CULTURAL 25 DE MAYO;TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;CIERRE DEL TALLER DE INTEGRACION OPERISTICA DEL ISATC.?DIRECCION MUSICAL : EMMANUEL SIFFERT. DIRECCION ESCENICA : ROMINA ALMIRON. LA ENTRADA ES GRATUITA. SE RETIRA 2 HORAS ANTES POR BOLETERIA.;CENTRO CULTURAL 25 DE MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201612;5/12/2016;LUNES;13.30 HS;15.30 HS;FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA/ DEL METODO FENDELKRAIS A LA IMPROVISACION ORGANICA (LIASKOWSKY);CENTRO CULTURAL 25 DE MAYO;TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;COMO PARTE DEL FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA. LA ENTRADA ES GRATUITA.;CENTRO CULTURAL 25 DE MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201612;5/12/2016;LUNES;20 HS;;FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA/ EL CANSANCIO O ACARICIAR LA TIERRA CON UN VIENTRE DE ORUGA;CENTRO CULTURAL 25 DE MAYO;TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;COMO PARTE DEL FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA. LA ENTRADA ES GRATUITA.;CENTRO CULTURAL 25 DE MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201612;5/12/2016;LUNES;21 HS;;FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA/ AFECTO;CENTRO CULTURAL 25 DE MAYO;TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;COMO PARTE DEL FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA. LA ENTRADA ES GRATUITA.;CENTRO CULTURAL 25 DE MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201612;6/12/2016;MARTES;13.30 HS;15.30 HS;FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA/ DEL METODO FENDELKRAIS A LA IMPROVISACION ORGANICA (LIASKOWSKY);CENTRO CULTURAL 25 DE MAYO;TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;COMO PARTE DEL FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA. LA ENTRADA ES GRATUITA.;CENTRO CULTURAL 25 DE MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201612;6/12/2016;MARTES;16.30 HS;;FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA/ ABORDAJES SOMATICOS Y MOVIMIENTO;CENTRO CULTURAL 25 DE MAYO;TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;COMO PARTE DEL FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA. LA ENTRADA ES GRATUITA.;CENTRO CULTURAL 25 DE MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201612;6/12/2016;MARTES;20.30 HS;;FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA/ UNA DE AMOR;CENTRO CULTURAL 25 DE MAYO;TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;COMO PARTE DEL FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA. LA ENTRADA ES GRATUITA.;CENTRO CULTURAL 25 DE MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201612;8/12/2016;JUEVES;18 HS;21 HS;FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA/ ESPACIOPROPIO.AUGENBLICK;CENTRO CULTURAL 25 DE MAYO;TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;COMO PARTE DEL FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA. LA ENTRADA ES GRATUITA.;CENTRO CULTURAL 25 DE MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
-34,57617442;-58,48356798;201612;8/12/2016;JUEVES;21.30 HS;;FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA/ RENATTE VIRTUAL Y SUS ACTUALES (HOMENAJE A RENATE SCHOTTELIUS);CENTRO CULTURAL 25 DE MAYO;TRIUNVIRATO 4444;TRIUNVIRATO AV. 4444;COMO PARTE DEL FESTIVAL BUENOS AIRES DANZA CONTEMPORANEA. LA ENTRADA ES GRATUITA.;CENTRO CULTURAL 25 DE MAYO;VILLA URQUIZA;COMUNA 12;1431;C1431FBU
